pvs_id,mode,sample_index,O22
TR06_SRC04_HRC02,0,35,2.7067965067792747
TR06_SRC04_HRC02,0,36,2.7067965067792747
TR06_SRC04_HRC02,0,37,2.7067965067792747
TR06_SRC04_HRC02,0,38,2.7067965067792747
TR06_SRC04_HRC02,0,39,2.727479940818515
TR06_SRC04_HRC02,0,40,1.1090892363372769
TR06_SRC04_HRC02,0,41,1.1090892363372769
TR06_SRC04_HRC02,0,42,1.1090892363372769
TR06_SRC04_HRC02,0,43,1.1090892363372769
TR06_SRC04_HRC02,0,44,1.1090892363372769
TR06_SRC04_HRC02,0,45,1.109899899341495
TR06_SRC04_HRC02,0,46,1.109899899341495
TR06_SRC04_HRC02,0,47,1.109899899341495
TR06_SRC04_HRC02,0,48,1.109899899341495
TR06_SRC04_HRC02,0,49,1.109899899341495
TR06_SRC04_HRC02,0,50,1.108242317365408
TR06_SRC04_HRC02,0,51,1.108242317365408
TR06_SRC04_HRC02,0,52,1.108242317365408
TR06_SRC04_HRC02,0,53,1.108242317365408
TR06_SRC04_HRC02,0,54,1.1043226719922803
TR06_SRC04_HRC02,0,55,1.1038994581375987
TR06_SRC04_HRC02,0,56,1.1038994581375987
TR06_SRC04_HRC02,0,57,1.1038994581375987
TR06_SRC04_HRC02,0,58,1.1038994581375987
TR06_SRC04_HRC02,0,59,1.104841939488963
TR06_SRC04_HRC02,0,60,1.1020051601974146
TR06_SRC04_HRC02,0,61,1.1020051601974146
TR06_SRC04_HRC02,0,62,1.1020051601974146
TR06_SRC04_HRC02,0,63,1.1020051601974146
TR06_SRC04_HRC02,0,64,1.101704526299524
TR06_SRC04_HRC02,0,65,1.0992618966305796
TR06_SRC04_HRC02,0,66,1.0992618966305796
TR06_SRC04_HRC02,0,67,1.0992618966305796
TR06_SRC04_HRC02,0,68,1.0992618966305796
TR06_SRC04_HRC02,0,69,1.0959339575008404
TR06_SRC04_HRC02,0,70,1.098803104995068
TR06_SRC04_HRC02,0,71,1.098803104995068
TR06_SRC04_HRC02,0,72,1.098803104995068
TR06_SRC04_HRC02,0,73,1.098803104995068
TR06_SRC04_HRC02,0,74,1.0981175439579673
TR06_SRC04_HRC02,0,75,1.099057118194661
TR06_SRC04_HRC02,0,76,1.099057118194661
TR06_SRC04_HRC02,0,77,1.099057118194661
TR06_SRC04_HRC02,0,78,1.099057118194661
TR06_SRC04_HRC02,0,79,1.0982676777555502
TR06_SRC04_HRC02,0,80,1.0978070020612027
TR06_SRC04_HRC02,0,81,1.0978070020612027
TR06_SRC04_HRC02,0,82,1.0978070020612027
TR06_SRC04_HRC02,0,83,1.0978070020612027
TR06_SRC04_HRC02,0,84,1.0996207238504887
TR06_SRC04_HRC02,0,85,1.0982452531637839
TR06_SRC04_HRC02,0,86,1.0982452531637839
TR06_SRC04_HRC02,0,87,1.0982452531637839
TR06_SRC04_HRC02,0,88,1.0982452531637839
TR06_SRC04_HRC02,0,89,1.1004411769214324
TR06_SRC04_HRC02,0,90,1.1014682187178795
TR06_SRC04_HRC02,0,91,1.1014682187178795
TR06_SRC04_HRC02,0,92,1.1014682187178795
TR06_SRC04_HRC02,0,93,1.1014682187178795
TR06_SRC04_HRC02,0,94,1.0992826114597913
TR06_SRC04_HRC02,0,95,1.095648904296706
TR06_SRC04_HRC02,0,96,1.095648904296706
TR06_SRC04_HRC02,0,97,1.095648904296706
TR06_SRC04_HRC02,0,98,1.095648904296706
TR06_SRC04_HRC02,0,99,1.0938449854695391
TR06_SRC04_HRC02,0,100,1.0936000866938842
TR06_SRC04_HRC02,0,101,1.0936000866938842
TR06_SRC04_HRC02,0,102,1.0936000866938842
TR06_SRC04_HRC02,0,103,1.0936000866938842
TR06_SRC04_HRC02,0,104,1.0930086834066821
TR06_SRC04_HRC02,0,105,1.1001216938593739
TR06_SRC04_HRC02,0,106,1.1001216938593739
TR06_SRC04_HRC02,0,107,1.1001216938593739
TR06_SRC04_HRC02,0,108,1.1001216938593739
TR06_SRC04_HRC02,0,109,1.101956139693788
TR06_SRC04_HRC02,0,110,1.108060279090887
TR06_SRC04_HRC02,0,111,1.108060279090887
TR06_SRC04_HRC02,0,112,1.108060279090887
TR06_SRC04_HRC02,0,113,1.108060279090887
TR06_SRC04_HRC02,0,114,1.1086841160687217
TR06_SRC04_HRC02,0,115,1.108868641198096
TR06_SRC04_HRC02,0,116,1.108868641198096
TR06_SRC04_HRC02,0,117,1.108868641198096
TR06_SRC04_HRC02,0,118,1.108868641198096
TR06_SRC04_HRC02,0,119,1.1156082835300936
TR06_SRC04_HRC02,0,120,1.1117013925734731
TR06_SRC04_HRC02,0,121,1.1117013925734731
TR06_SRC04_HRC02,0,122,1.1117013925734731
TR06_SRC04_HRC02,0,123,1.1117013925734731
TR06_SRC04_HRC02,0,124,1.1163411440766993
TR06_SRC04_HRC02,0,125,1.110156043852054
TR06_SRC04_HRC02,0,126,1.110156043852054
TR06_SRC04_HRC02,0,127,1.110156043852054
TR06_SRC04_HRC02,0,128,1.110156043852054
TR06_SRC04_HRC02,0,129,1.1057179404312167
TR06_SRC04_HRC02,0,130,1.0992432619507357
TR06_SRC04_HRC02,0,131,1.0992432619507357
TR06_SRC04_HRC02,0,132,1.0992432619507357
TR06_SRC04_HRC02,0,133,1.0992432619507357
TR06_SRC04_HRC02,0,134,1.0907559085042489
TR06_SRC04_HRC02,0,135,1.08723139141975
TR06_SRC04_HRC02,0,136,1.08723139141975
TR06_SRC04_HRC02,0,137,1.08723139141975
TR06_SRC04_HRC02,0,138,1.08723139141975
TR06_SRC04_HRC02,0,139,1.0814771578365208
TR06_SRC04_HRC02,0,140,1.0785494553545096
TR06_SRC04_HRC02,0,141,1.0785494553545096
TR06_SRC04_HRC02,0,142,1.0785494553545096
TR06_SRC04_HRC02,0,143,1.0785494553545096
TR06_SRC04_HRC02,0,144,1.0741973790243906
TR06_SRC04_HRC02,0,145,1.0741036260179617
TR06_SRC04_HRC02,0,146,1.0741036260179617
TR06_SRC04_HRC02,0,147,1.0741036260179617
TR06_SRC04_HRC02,0,148,1.0741036260179617
TR06_SRC04_HRC02,0,149,1.0714928965446666
TR06_SRC04_HRC02,0,150,1.069765771685233
TR06_SRC04_HRC02,0,151,1.069765771685233
TR06_SRC04_HRC02,0,152,1.069765771685233
TR06_SRC04_HRC02,0,153,1.069765771685233
TR06_SRC04_HRC02,0,154,1.0690829448374568
TR06_SRC04_HRC02,0,155,1.0703991334352816
TR06_SRC04_HRC02,0,156,1.0703991334352816
TR06_SRC04_HRC02,0,157,1.0703991334352816
TR06_SRC04_HRC02,0,158,1.0703991334352816
TR06_SRC04_HRC02,0,159,1.0697627221083295
TR06_SRC04_HRC02,0,160,1.0688366075319176
TR06_SRC04_HRC02,0,161,1.0688366075319176
TR06_SRC04_HRC02,0,162,1.0688366075319176
TR06_SRC04_HRC02,0,163,1.0688366075319176
TR06_SRC04_HRC02,0,164,1.069343842849968
TR06_SRC04_HRC02,0,165,1.067328319741029
TR06_SRC04_HRC02,0,166,1.067328319741029
TR06_SRC04_HRC02,0,167,1.067328319741029
TR06_SRC04_HRC02,0,168,1.067328319741029
TR06_SRC04_HRC02,0,169,1.0657397342563164
TR06_SRC04_HRC02,0,170,1.0657397342563164
TR06_SRC04_HRC02,0,171,1.0657397342563164
TR06_SRC04_HRC02,0,172,1.0657397342563164
TR06_SRC04_HRC02,0,173,1.0657397342563164
TR06_SRC04_HRC02,0,174,1.0666854436098867
TR06_SRC04_HRC02,0,175,1.0666854436098867
TR06_SRC04_HRC02,0,176,1.0666854436098867
TR06_SRC04_HRC02,0,177,1.0666854436098867
TR06_SRC04_HRC02,0,178,1.0666854436098867
TR06_SRC04_HRC02,0,179,1.0622634878455084
TR06_SRC04_HRC02,1,0,3.5340412891921336
TR06_SRC04_HRC02,1,1,3.5827914599133446
TR06_SRC04_HRC02,1,2,3.6123526601952185
TR06_SRC04_HRC02,1,3,3.6445497074010205
TR06_SRC04_HRC02,1,4,3.6724673590401156
TR06_SRC04_HRC02,1,5,3.65993850667363
TR06_SRC04_HRC02,1,6,3.651424430413132
TR06_SRC04_HRC02,1,7,3.6412740927050598
TR06_SRC04_HRC02,1,8,3.6355102852575403
TR06_SRC04_HRC02,1,9,3.6312541796765427
TR06_SRC04_HRC02,1,10,3.6548790304079626
TR06_SRC04_HRC02,1,11,3.675310048336302
TR06_SRC04_HRC02,1,12,3.699720777076877
TR06_SRC04_HRC02,1,13,3.716222964940422
TR06_SRC04_HRC02,1,14,3.726331332206481
TR06_SRC04_HRC02,1,15,3.7496721565113837
TR06_SRC04_HRC02,1,16,3.78570670426368
TR06_SRC04_HRC02,1,17,3.7505718526771625
TR06_SRC04_HRC02,1,18,3.7435325681661973
TR06_SRC04_HRC02,1,19,3.7413328268305155
TR06_SRC04_HRC02,1,20,2.35450161943248
TR06_SRC04_HRC02,1,21,2.342025124061162
TR06_SRC04_HRC02,1,22,2.3120795555756035
TR06_SRC04_HRC02,1,23,2.2860414707694034
TR06_SRC04_HRC02,1,24,2.3556409655883277
TR06_SRC04_HRC02,1,25,2.3974125994114606
TR06_SRC04_HRC02,1,26,2.395491146588567
TR06_SRC04_HRC02,1,27,2.3884439803273154
TR06_SRC04_HRC02,1,28,2.3441754569618274
TR06_SRC04_HRC02,1,29,2.3957317009343333
TR06_SRC04_HRC02,1,30,2.362445864681206
TR06_SRC04_HRC02,1,31,2.3565765002620083
TR06_SRC04_HRC02,1,32,2.3575250047950744
TR06_SRC04_HRC02,1,33,2.3694796218550143
TR06_SRC04_HRC02,1,34,2.4171955049406852
TR06_SRC04_HRC02,1,35,2.469382686700846
TR06_SRC04_HRC02,1,36,2.530690956471167
TR06_SRC04_HRC02,1,37,2.50064562829148
TR06_SRC04_HRC02,1,38,2.4411510509662797
TR06_SRC04_HRC02,1,39,2.4353134897279864
TR06_SRC04_HRC02,1,40,1.1178557715618083
TR06_SRC04_HRC02,1,41,1.1137904293332463
TR06_SRC04_HRC02,1,42,1.1250183757631114
TR06_SRC04_HRC02,1,43,1.1314624343922204
TR06_SRC04_HRC02,1,44,1.1384341568841392
TR06_SRC04_HRC02,1,45,1.143191040020505
TR06_SRC04_HRC02,1,46,1.1469344046810648
TR06_SRC04_HRC02,1,47,1.1494390771679777
TR06_SRC04_HRC02,1,48,1.150717235443192
TR06_SRC04_HRC02,1,49,1.1483176067786411
TR06_SRC04_HRC02,1,50,1.1521105837536623
TR06_SRC04_HRC02,1,51,1.1536841783293883
TR06_SRC04_HRC02,1,52,1.1541807000900595
TR06_SRC04_HRC02,1,53,1.151421751780262
TR06_SRC04_HRC02,1,54,1.1477364575172357
TR06_SRC04_HRC02,1,55,1.1475916406544144
TR06_SRC04_HRC02,1,56,1.1472786311672851
TR06_SRC04_HRC02,1,57,1.148394545127821
TR06_SRC04_HRC02,1,58,1.1478192104147145
TR06_SRC04_HRC02,1,59,1.1475991659460256
TR06_SRC04_HRC02,1,60,1.1478712352706915
TR06_SRC04_HRC02,1,61,1.1454040819996827
TR06_SRC04_HRC02,1,62,1.142935794773759
TR06_SRC04_HRC02,1,63,1.1395606284310333
TR06_SRC04_HRC02,1,64,1.1354075717849705
TR06_SRC04_HRC02,1,65,1.129513767637874
TR06_SRC04_HRC02,1,66,1.1250864452517928
TR06_SRC04_HRC02,1,67,1.1220783337902847
TR06_SRC04_HRC02,1,68,1.1198145804139155
TR06_SRC04_HRC02,1,69,1.115298201382938
TR06_SRC04_HRC02,1,70,1.1034546323830208
TR06_SRC04_HRC02,1,71,1.1027746016011104
TR06_SRC04_HRC02,1,72,1.0909155748074544
TR06_SRC04_HRC02,1,73,1.089075163449108
TR06_SRC04_HRC02,1,74,1.0821349950920998
TR06_SRC04_HRC02,1,75,1.0966883784889423
TR06_SRC04_HRC02,1,76,1.107882516902426
TR06_SRC04_HRC02,1,77,1.1101848348793135
TR06_SRC04_HRC02,1,78,1.1122176200660383
TR06_SRC04_HRC02,1,79,1.1131586240691365
TR06_SRC04_HRC02,1,80,1.1131100491803856
TR06_SRC04_HRC02,1,81,1.113438150940844
TR06_SRC04_HRC02,1,82,1.1113521829820536
TR06_SRC04_HRC02,1,83,1.106305469180394
TR06_SRC04_HRC02,1,84,1.1040231868239356
TR06_SRC04_HRC02,1,85,1.1040671775105813
TR06_SRC04_HRC02,1,86,1.101580728029308
TR06_SRC04_HRC02,1,87,1.1000874418486113
TR06_SRC04_HRC02,1,88,1.0939519327870593
TR06_SRC04_HRC02,1,89,1.0907795232008601
TR06_SRC04_HRC02,1,90,1.0845311753488311
TR06_SRC04_HRC02,1,91,1.0815866076454022
TR06_SRC04_HRC02,1,92,1.0769723450730435
TR06_SRC04_HRC02,1,93,1.0822364351395022
TR06_SRC04_HRC02,1,94,1.0775801707787884
TR06_SRC04_HRC02,1,95,1.0703342870532846
TR06_SRC04_HRC02,1,96,1.0683040726384665
TR06_SRC04_HRC02,1,97,1.0676045673457688
TR06_SRC04_HRC02,1,98,1.0664404777933414
TR06_SRC04_HRC02,1,99,1.0661663812843394
TR06_SRC04_HRC02,1,100,1.060003356140537
TR06_SRC04_HRC02,1,101,1.0595741309229727
TR06_SRC04_HRC02,1,102,1.056325226687614
TR06_SRC04_HRC02,1,103,1.0553302150679935
TR06_SRC04_HRC02,1,104,1.0506776730862502
TR06_SRC04_HRC02,1,105,1.05
TR06_SRC04_HRC02,1,106,1.05
TR06_SRC04_HRC02,1,107,1.05
TR06_SRC04_HRC02,1,108,1.05
TR06_SRC04_HRC02,1,109,1.05
TR06_SRC04_HRC02,1,110,1.05
TR06_SRC04_HRC02,1,111,1.05
TR06_SRC04_HRC02,1,112,1.05
TR06_SRC04_HRC02,1,113,1.05
TR06_SRC04_HRC02,1,114,1.05
TR06_SRC04_HRC02,1,115,1.05
TR06_SRC04_HRC02,1,116,1.05
TR06_SRC04_HRC02,1,117,1.05
TR06_SRC04_HRC02,1,118,1.05
TR06_SRC04_HRC02,1,119,1.05
TR06_SRC04_HRC02,1,120,1.05
TR06_SRC04_HRC02,1,121,1.05
TR06_SRC04_HRC02,1,122,1.05
TR06_SRC04_HRC02,1,123,1.05
TR06_SRC04_HRC02,1,124,1.05
TR06_SRC04_HRC02,1,125,1.05
TR06_SRC04_HRC02,1,126,1.05
TR06_SRC04_HRC02,1,127,1.05
TR06_SRC04_HRC02,1,128,1.05
TR06_SRC04_HRC02,1,129,1.05
TR06_SRC04_HRC02,1,130,1.05
TR06_SRC04_HRC02,1,131,1.05
TR06_SRC04_HRC02,1,132,1.05
TR06_SRC04_HRC02,1,133,1.05
TR06_SRC04_HRC02,1,134,1.05
TR06_SRC04_HRC02,1,135,1.05
TR06_SRC04_HRC02,1,136,1.05
TR06_SRC04_HRC02,1,137,1.05
TR06_SRC04_HRC02,1,138,1.05
TR06_SRC04_HRC02,1,139,1.05
TR06_SRC04_HRC02,1,140,1.05
TR06_SRC04_HRC02,1,141,1.05
TR06_SRC04_HRC02,1,142,1.05
TR06_SRC04_HRC02,1,143,1.05
TR06_SRC04_HRC02,1,144,1.05
TR06_SRC04_HRC02,1,145,1.05
TR06_SRC04_HRC02,1,146,1.05
TR06_SRC04_HRC02,1,147,1.05
TR06_SRC04_HRC02,1,148,1.05
TR06_SRC04_HRC02,1,149,1.05
TR06_SRC04_HRC02,1,150,1.05
TR06_SRC04_HRC02,1,151,1.05
TR06_SRC04_HRC02,1,152,1.05
TR06_SRC04_HRC02,1,153,1.05
TR06_SRC04_HRC02,1,154,1.05
TR06_SRC04_HRC02,1,155,1.05
TR06_SRC04_HRC02,1,156,1.05
TR06_SRC04_HRC02,1,157,1.05
TR06_SRC04_HRC02,1,158,1.05
TR06_SRC04_HRC02,1,159,1.05
TR06_SRC04_HRC02,1,160,1.05
TR06_SRC04_HRC02,1,161,1.05
TR06_SRC04_HRC02,1,162,1.05
TR06_SRC04_HRC02,1,163,1.05
TR06_SRC04_HRC02,1,164,1.05
TR06_SRC04_HRC02,1,165,1.05
TR06_SRC04_HRC02,1,166,1.05
TR06_SRC04_HRC02,1,167,1.05
TR06_SRC04_HRC02,1,168,1.05
TR06_SRC04_HRC02,1,169,1.05
TR06_SRC04_HRC02,1,170,1.05
TR06_SRC04_HRC02,1,171,1.05
TR06_SRC04_HRC02,1,172,1.05
TR06_SRC04_HRC02,1,173,1.05
TR06_SRC04_HRC02,1,174,1.05
TR06_SRC04_HRC02,1,175,1.05
TR06_SRC04_HRC02,1,176,1.05
TR06_SRC04_HRC02,1,177,1.05
TR06_SRC04_HRC02,1,178,1.05
TR06_SRC04_HRC02,1,179,1.05
TR06_SRC04_HRC02,2,0,4.296899628148213
TR06_SRC04_HRC02,2,1,4.297973256529187
TR06_SRC04_HRC02,2,2,4.29897708987839
TR06_SRC04_HRC02,2,3,4.3052351444356685
TR06_SRC04_HRC02,2,4,4.305222256039644
TR06_SRC04_HRC02,2,5,4.304306962592231
TR06_SRC04_HRC02,2,6,4.303105730505403
TR06_SRC04_HRC02,2,7,4.3029289102838355
TR06_SRC04_HRC02,2,8,4.302922763449398
TR06_SRC04_HRC02,2,9,4.304838321121757
TR06_SRC04_HRC02,2,10,4.304562994533704
TR06_SRC04_HRC02,2,11,4.307497158502021
TR06_SRC04_HRC02,2,12,4.311009186530574
TR06_SRC04_HRC02,2,13,4.315633828026477
TR06_SRC04_HRC02,2,14,4.314487068241354
TR06_SRC04_HRC02,2,15,4.31408563372257
TR06_SRC04_HRC02,2,16,4.316269136351437
TR06_SRC04_HRC02,2,17,4.318234883102349
TR06_SRC04_HRC02,2,18,4.318089645861163
TR06_SRC04_HRC02,2,19,4.312984055124815
TR06_SRC04_HRC02,2,20,2.35450161943248
TR06_SRC04_HRC02,2,21,2.342025124061162
TR06_SRC04_HRC02,2,22,2.3120795555756035
TR06_SRC04_HRC02,2,23,2.2860414707694034
TR06_SRC04_HRC02,2,24,2.3556409655883277
TR06_SRC04_HRC02,2,25,2.3974125994114606
TR06_SRC04_HRC02,2,26,2.395491146588567
TR06_SRC04_HRC02,2,27,2.3884439803273154
TR06_SRC04_HRC02,2,28,2.3441754569618274
TR06_SRC04_HRC02,2,29,2.3957317009343333
TR06_SRC04_HRC02,2,30,2.362445864681206
TR06_SRC04_HRC02,2,31,2.3565765002620083
TR06_SRC04_HRC02,2,32,2.3575250047950744
TR06_SRC04_HRC02,2,33,2.3694796218550143
TR06_SRC04_HRC02,2,34,2.4171955049406852
TR06_SRC04_HRC02,2,35,2.469382686700846
TR06_SRC04_HRC02,2,36,2.530690956471167
TR06_SRC04_HRC02,2,37,2.50064562829148
TR06_SRC04_HRC02,2,38,2.4411510509662797
TR06_SRC04_HRC02,2,39,2.4353134897279864
TR06_SRC04_HRC02,2,40,1.1178557715618083
TR06_SRC04_HRC02,2,41,1.1137904293332463
TR06_SRC04_HRC02,2,42,1.1250183757631114
TR06_SRC04_HRC02,2,43,1.1314624343922204
TR06_SRC04_HRC02,2,44,1.1384341568841392
TR06_SRC04_HRC02,2,45,1.143191040020505
TR06_SRC04_HRC02,2,46,1.1469344046810648
TR06_SRC04_HRC02,2,47,1.1494390771679777
TR06_SRC04_HRC02,2,48,1.150717235443192
TR06_SRC04_HRC02,2,49,1.1483176067786411
TR06_SRC04_HRC02,2,50,1.1521105837536623
TR06_SRC04_HRC02,2,51,1.1536841783293883
TR06_SRC04_HRC02,2,52,1.1541807000900595
TR06_SRC04_HRC02,2,53,1.151421751780262
TR06_SRC04_HRC02,2,54,1.1477364575172357
TR06_SRC04_HRC02,2,55,1.1475916406544144
TR06_SRC04_HRC02,2,56,1.1472786311672851
TR06_SRC04_HRC02,2,57,1.148394545127821
TR06_SRC04_HRC02,2,58,1.1478192104147145
TR06_SRC04_HRC02,2,59,1.1475991659460256
TR06_SRC04_HRC02,2,60,1.1478712352706915
TR06_SRC04_HRC02,2,61,1.1454040819996827
TR06_SRC04_HRC02,2,62,1.142935794773759
TR06_SRC04_HRC02,2,63,1.1395606284310333
TR06_SRC04_HRC02,2,64,1.1354075717849705
TR06_SRC04_HRC02,2,65,1.129513767637874
TR06_SRC04_HRC02,2,66,1.1250864452517928
TR06_SRC04_HRC02,2,67,1.1220783337902847
TR06_SRC04_HRC02,2,68,1.1198145804139155
TR06_SRC04_HRC02,2,69,1.115298201382938
TR06_SRC04_HRC02,2,70,1.1034546323830208
TR06_SRC04_HRC02,2,71,1.1027746016011104
TR06_SRC04_HRC02,2,72,1.0909155748074544
TR06_SRC04_HRC02,2,73,1.089075163449108
TR06_SRC04_HRC02,2,74,1.0821349950920998
TR06_SRC04_HRC02,2,75,1.0966883784889423
TR06_SRC04_HRC02,2,76,1.107882516902426
TR06_SRC04_HRC02,2,77,1.1101848348793135
TR06_SRC04_HRC02,2,78,1.1122176200660383
TR06_SRC04_HRC02,2,79,1.1131586240691365
TR06_SRC04_HRC02,2,80,1.1131100491803856
TR06_SRC04_HRC02,2,81,1.113438150940844
TR06_SRC04_HRC02,2,82,1.1113521829820536
TR06_SRC04_HRC02,2,83,1.106305469180394
TR06_SRC04_HRC02,2,84,1.1040231868239356
TR06_SRC04_HRC02,2,85,1.1040671775105813
TR06_SRC04_HRC02,2,86,1.101580728029308
TR06_SRC04_HRC02,2,87,1.1000874418486113
TR06_SRC04_HRC02,2,88,1.0939519327870593
TR06_SRC04_HRC02,2,89,1.0907795232008601
TR06_SRC04_HRC02,2,90,1.0845311753488311
TR06_SRC04_HRC02,2,91,1.0815866076454022
TR06_SRC04_HRC02,2,92,1.0769723450730435
TR06_SRC04_HRC02,2,93,1.0822364351395022
TR06_SRC04_HRC02,2,94,1.0775801707787884
TR06_SRC04_HRC02,2,95,1.0703342870532846
TR06_SRC04_HRC02,2,96,1.0683040726384665
TR06_SRC04_HRC02,2,97,1.0676045673457688
TR06_SRC04_HRC02,2,98,1.0664404777933414
TR06_SRC04_HRC02,2,99,1.0661663812843394
TR06_SRC04_HRC02,2,100,1.060003356140537
TR06_SRC04_HRC02,2,101,1.0595741309229727
TR06_SRC04_HRC02,2,102,1.056325226687614
TR06_SRC04_HRC02,2,103,1.0553302150679935
TR06_SRC04_HRC02,2,104,1.0506776730862502
TR06_SRC04_HRC02,2,105,1.05
TR06_SRC04_HRC02,2,106,1.05
TR06_SRC04_HRC02,2,107,1.05
TR06_SRC04_HRC02,2,108,1.05
TR06_SRC04_HRC02,2,109,1.05
TR06_SRC04_HRC02,2,110,1.05
TR06_SRC04_HRC02,2,111,1.05
TR06_SRC04_HRC02,2,112,1.05
TR06_SRC04_HRC02,2,113,1.05
TR06_SRC04_HRC02,2,114,1.05
TR06_SRC04_HRC02,2,115,1.05
TR06_SRC04_HRC02,2,116,1.05
TR06_SRC04_HRC02,2,117,1.05
TR06_SRC04_HRC02,2,118,1.05
TR06_SRC04_HRC02,2,119,1.05
TR06_SRC04_HRC02,2,120,1.05
TR06_SRC04_HRC02,2,121,1.05
TR06_SRC04_HRC02,2,122,1.05
TR06_SRC04_HRC02,2,123,1.05
TR06_SRC04_HRC02,2,124,1.05
TR06_SRC04_HRC02,2,125,1.05
TR06_SRC04_HRC02,2,126,1.05
TR06_SRC04_HRC02,2,127,1.05
TR06_SRC04_HRC02,2,128,1.05
TR06_SRC04_HRC02,2,129,1.05
TR06_SRC04_HRC02,2,130,1.05
TR06_SRC04_HRC02,2,131,1.05
TR06_SRC04_HRC02,2,132,1.05
TR06_SRC04_HRC02,2,133,1.05
TR06_SRC04_HRC02,2,134,1.05
TR06_SRC04_HRC02,2,135,1.05
TR06_SRC04_HRC02,2,136,1.05
TR06_SRC04_HRC02,2,137,1.05
TR06_SRC04_HRC02,2,138,1.05
TR06_SRC04_HRC02,2,139,1.05
TR06_SRC04_HRC02,2,140,1.05
TR06_SRC04_HRC02,2,141,1.05
TR06_SRC04_HRC02,2,142,1.05
TR06_SRC04_HRC02,2,143,1.05
TR06_SRC04_HRC02,2,144,1.05
TR06_SRC04_HRC02,2,145,1.05
TR06_SRC04_HRC02,2,146,1.05
TR06_SRC04_HRC02,2,147,1.05
TR06_SRC04_HRC02,2,148,1.05
TR06_SRC04_HRC02,2,149,1.05
TR06_SRC04_HRC02,2,150,1.05
TR06_SRC04_HRC02,2,151,1.05
TR06_SRC04_HRC02,2,152,1.05
TR06_SRC04_HRC02,2,153,1.05
TR06_SRC04_HRC02,2,154,1.05
TR06_SRC04_HRC02,2,155,1.05
TR06_SRC04_HRC02,2,156,1.05
TR06_SRC04_HRC02,2,157,1.05
TR06_SRC04_HRC02,2,158,1.05
TR06_SRC04_HRC02,2,159,1.05
TR06_SRC04_HRC02,2,160,1.05
TR06_SRC04_HRC02,2,161,1.05
TR06_SRC04_HRC02,2,162,1.05
TR06_SRC04_HRC02,2,163,1.05
TR06_SRC04_HRC02,2,164,1.05
TR06_SRC04_HRC02,2,165,1.05
TR06_SRC04_HRC02,2,166,1.05
TR06_SRC04_HRC02,2,167,1.05
TR06_SRC04_HRC02,2,168,1.05
TR06_SRC04_HRC02,2,169,1.05
TR06_SRC04_HRC02,2,170,1.05
TR06_SRC04_HRC02,2,171,1.05
TR06_SRC04_HRC02,2,172,1.05
TR06_SRC04_HRC02,2,173,1.05
TR06_SRC04_HRC02,2,174,1.05
TR06_SRC04_HRC02,2,175,1.05
TR06_SRC04_HRC02,2,176,1.05
TR06_SRC04_HRC02,2,177,1.05
TR06_SRC04_HRC02,2,178,1.05
TR06_SRC04_HRC02,2,179,1.05
TR06_SRC04_HRC02,3,0,4.236257727574005
TR06_SRC04_HRC02,3,1,4.231305767127959
TR06_SRC04_HRC02,3,2,4.23011147174202
TR06_SRC04_HRC02,3,3,4.228336888809616
TR06_SRC04_HRC02,3,4,4.228412906817427
TR06_SRC04_HRC02,3,5,4.231558325977362
TR06_SRC04_HRC02,3,6,4.2345044001441945
TR06_SRC04_HRC02,3,7,4.236609626562755
TR06_SRC04_HRC02,3,8,4.239144649301112
TR06_SRC04_HRC02,3,9,4.238949990663696
TR06_SRC04_HRC02,3,10,4.2376727051783964
TR06_SRC04_HRC02,3,11,4.238150956577825
TR06_SRC04_HRC02,3,12,4.239192055071799
TR06_SRC04_HRC02,3,13,4.238980096738787
TR06_SRC04_HRC02,3,14,4.236861536948731
TR06_SRC04_HRC02,3,15,4.234549648266856
TR06_SRC04_HRC02,3,16,4.23338717061842
TR06_SRC04_HRC02,3,17,4.2332787219152515
TR06_SRC04_HRC02,3,18,4.237639466699325
TR06_SRC04_HRC02,3,19,4.23872559528426
TR06_SRC04_HRC02,3,20,2.3519974809366744
TR06_SRC04_HRC02,3,21,2.3437313311876675
TR06_SRC04_HRC02,3,22,2.3309091733969227
TR06_SRC04_HRC02,3,23,2.3214596356934663
TR06_SRC04_HRC02,3,24,2.3106486718020527
TR06_SRC04_HRC02,3,25,2.3024701326919157
TR06_SRC04_HRC02,3,26,2.2945093831029646
TR06_SRC04_HRC02,3,27,2.2887365665371644
TR06_SRC04_HRC02,3,28,2.2817660485081883
TR06_SRC04_HRC02,3,29,2.2734317524624554
TR06_SRC04_HRC02,3,30,2.2670840896221716
TR06_SRC04_HRC02,3,31,2.2485051505930005
TR06_SRC04_HRC02,3,32,2.2379946586279895
TR06_SRC04_HRC02,3,33,2.229863849472391
TR06_SRC04_HRC02,3,34,2.2241159989888297
TR06_SRC04_HRC02,3,35,2.2103051136821787
TR06_SRC04_HRC02,3,36,2.190019224050226
TR06_SRC04_HRC02,3,37,2.170056576889258
TR06_SRC04_HRC02,3,38,2.1698596223627185
TR06_SRC04_HRC02,3,39,2.1764397617657565
TR06_SRC04_HRC02,3,40,1.05
TR06_SRC04_HRC02,3,41,1.05
TR06_SRC04_HRC02,3,42,1.05
TR06_SRC04_HRC02,3,43,1.05
TR06_SRC04_HRC02,3,44,1.05
TR06_SRC04_HRC02,3,45,1.05
TR06_SRC04_HRC02,3,46,1.05
